5240, -218.628
5250, -172.369
5260, -243.552
5270, -340.579
5280, -171.722
5290, -245.803
5300, -172.305
5310, -334.894
5320, -215.36
5330, -271.924
5340, -329.829
5350, -371.815
5360, -311.61
5370, -197.234
5380, -220.297
5390, -102.313
5400, -197.334
5410, -145.933
5420, -266.02
5430, -193.611
5440, -219.543
5450, -145.319
5460, -197.534
5470, -176.923
5480, -174.588
5490, -244.842
5500, -289.304
5510, -287.579
5520, -170.785
5530, -274.568
5540, -263.089
5550, -220.822
5560, -241.312
5570, -273.273
5580, -314.589
5590, -362.432
5600, -195.282
5610, -194.184
5620, -243.42
5630, -289.823
5640, -368.54
